Swiss-Prot	Affymetrix
Q9Y2L1	40633_at
P55209	40634_at
O75955	40635_at
O75955	40636_at
AAH16660	40637_at
AAH42163	40637_at
AAK17898	40637_at
P11142	40637_at
Q96BE0	40637_at
Q96H53	40637_at
Q96IS6	40637_at
Q9NWW3	40637_at
Q9NZ87	40637_at
P23246	40638_at
Q9BSV4	40638_at
O43819	40639_at
O43788	40640_at
Q96C14	40640_at
Q96GJ0	40640_at
Q9BQ71	40640_at
Q9BUT3	40640_at
Q9BVD1	40640_at
O14981	40641_at
Q8N6J1	40641_at
---	40642_at
P08514	40643_at
P08514	40644_g_at
AAM88578	40645_at
P49841	40645_at
AAH28078	40646_at
P49238	40646_at
P51811	40647_at
Q8IUK6	40647_at
Q07941	40648_at
Q12866	40648_at
P29120	40649_at
P34998	40650_r_at
Q8WXR0	40650_r_at
Q8WXR6	40650_r_at
Q8WXR7	40650_r_at
P34998	40651_s_at
Q8WXR0	40651_s_at
Q8WXR6	40651_s_at
Q8WXR7	40651_s_at
AAH43495	40652_at
BAA09484	40652_at
Q96RG2	40652_at
Q99763	40652_at
Q9UFR7	40652_at
P49802	40653_at
Q8WW09	40653_at
O00628	40654_at
Q8N5U4	40654_at
O60229	40655_at
P34931	40656_at
Q8NE72	40656_at
---	40657_r_at
---	40658_r_at
Q92570	40659_at
Q92570	40660_at
Q92570	40661_at
Q92570	40662_g_at
O43428	40663_at
Q8NFH8	40663_at
Q8NFI5	40663_at
O60242	40664_at
P31513	40665_at
Q8N5N5	40665_at
O75356	40666_at
Q8WUB3	40666_at
Q96RX0	40666_at
P30203	40667_at
Q8N4Q7	40667_at
P30203	40668_s_at
Q8N4Q7	40668_s_at
AAM21101	40669_at
P51159	40669_at
Q16719	40670_at
Q9BVW3	40670_at
Q16719	40671_g_at
Q9BVW3	40671_g_at
Q16719	40672_at
Q9BVW3	40672_at
CAD38535	40673_at
P45954	40673_at
Q8WUC4	40673_at
P09630	40674_s_at
P09630	40675_r_at
Q13352	40676_at
Q96CD5	40676_at
Q9UKB6	40676_at
Q99786	40677_at
Q9BWC9	40677_at
AAH46158	40678_at
Q92185	40678_at
P48065	40679_at
Q99865	40680_at
Q9BPZ2	40680_at
O14549	40681_at
O95965	40681_at
Q8N172	40681_at
P54840	40682_at
Q14449	40683_at
---	40684_at
P43353	40685_at
Q8N515	40685_at
Q96CK8	40685_at
Q9BUJ8	40685_at
P08949	40686_at
P35212	40687_at
Q9UBA9	40687_at
AAH11563	40688_at
O43561	40688_at
Q12916	40689_at
Q9UBV2	40689_at
P33552	40690_at
Q96GC6	40691_at
Q04727	40692_at
Q14721	40693_at
P35900	40694_at
P20839	40695_at
Q13546	40696_at
P20248	40697_at
Q8IZE9	40698_at
Q92478	40698_at
Q9BS74	40698_at
P01732	40699_at
Q8TAW8	40699_at
Q96QR6	40699_at
P16144	406_at
Q13342	40700_at
Q8IWJ1	40700_at
Q92995	40701_at
Q96B25	40701_at
P01579	40702_at
Q14609	40702_at
Q14610	40702_at
Q14611	40702_at
Q14612	40702_at
Q14613	40702_at
Q14614	40702_at
Q14615	40702_at
Q8NHY9	40702_at
Q96LA2	40702_at
P10745	40703_at
Q8IXN0	40703_at
P42336	40704_at
O95398	40705_at
O95634	40705_at
Q8WVN0	40705_at
---	40706_at
Q99550	40707_at
Q9H976	40707_at
Q99550	40708_at
Q9H976	40708_at
Q14591	40709_at
Q9UN33	40709_at
O14967	40710_at
---	40711_at
P78325	40712_at
O94916	40713_at
Q96QH3	40713_at
Q9UE63	40713_at
AAH15118	40714_at
Q99895	40714_at
Q99467	40715_at
---	40716_at
AAH23504	40717_at
O60911	40717_at
P56202	40718_at
---	40719_at
---	40720_at
---	40721_g_at
Q8NDQ1	40722_at
Q9BUY7	40722_at
Q9Y3P8	40723_at
P98182	40724_at
O95249	40725_at
Q96QI9	40725_at
P52732	40726_at
Q9UG51	40727_at
Q9UM13	40727_at
Q9Y5R0	40727_at
---	40728_at
Q06643	40729_s_at
Q13519	40730_at
P45973	40731_at
Q13632	40732_at
Q14207	40732_at
Q8IWE9	40732_at
P35548	40733_f_at
P35548	40734_r_at
P42357	40735_at
Q12864	40736_at
Q12791	40737_at
Q12917	40737_at
Q12921	40737_at
Q12960	40737_at
Q13150	40737_at
Q9UBB0	40737_at
Q9UQK6	40737_at
P06729	40738_at
P22748	40739_at
AAH11953	40740_at
AAK95849	40740_at
P26367	40740_at
P11597	40741_at
P08631	40742_at
P23109	40743_at
P43351	40744_at
Q9Y5T7	40744_at
Q9Y5T8	40744_at
Q9Y5T9	40744_at
AAH46242	40745_at
Q10567	40745_at
P42262	40746_at
Q8N6S6	40746_at
BAA20770	40747_at
Q13023	40747_at
P48052	40748_at
P11836	40749_at
P27815	40750_at
Q96FT6	40751_at
Q96L02	40751_at
Q96FT6	40752_at
Q96L02	40752_at
Q16143	40753_at
Q13889	40754_at
Q8NEI1	40754_at
Q29983	40755_at
Q95HA2	40755_at
O75607	40756_at
P12544	40757_at
AAH15335	40758_at
Q14197	40758_at
P51512	40759_at
Q8N4U2	40760_at
Q8NG17	40760_at
AAH09684	40761_at
AAH33611	40761_at
O15375	40761_at
AAH09684	40762_g_at
AAH33611	40762_g_at
O15375	40762_g_at
AAH43503	40763_at
O00470	40763_at
P00505	40764_at
AAH42104	40765_at
O00236	40765_at
Q8TBS5	40765_at
---	40766_at
---	40767_at
AAH45620	40768_s_at
P35658	40768_s_at
Q15010	40768_s_at
AAH45620	40769_r_at
P35658	40769_r_at
Q15010	40769_r_at
O14979	40770_f_at
Q96IM0	40770_f_at
Q96S43	40770_f_at
P26038	40771_at
Q02045	40772_at
Q8IXL8	40772_at
Q02045	40773_at
Q8IXL8	40773_at
P49368	40774_at
AAH40437	40775_at
O43736	40775_at
AAC39938	40776_at
AAC39939	40776_at
AAC39940	40776_at
AAH32116	40776_at
P17661	40776_at
Q8IZR1	40776_at
Q8IZR6	40776_at
Q8NES2	40776_at
Q8TAC4	40776_at
Q8TCX2	40776_at
Q8TD99	40776_at
Q9H319	40776_at
Q9UHN5	40776_at
P35222	40777_at
Q8TCV9	40778_at
Q96HD5	40778_at
Q99714	40778_at
Q8NHU7	40779_at
Q92845	40779_at
P56545	40780_at
Q8IY44	40780_at
Q9H2T8	40780_at
AAO27830	40781_at
O60527	40781_at
Q8N5F2	40781_at
Q9P0F1	40781_at
O75911	40782_at
Q9BUC8	40782_at
P42356	40783_s_at
Q8N8J0	40783_s_at
Q8WUK7	40783_s_at
Q9UPG2	40783_s_at
CAD62582	40784_at
Q13362	40784_at
Q96B13	40784_at
CAD62582	40785_g_at
Q13362	40785_g_at
Q96B13	40785_g_at
CAD62582	40786_at
Q13362	40786_at
Q96B13	40786_at
Q8TE44	40787_at
Q8TF74	40787_at
P54819	40788_at
P54819	40789_at
O14503	40790_at
P24928	40791_at
Q15161	40791_at
O75962	40792_s_at
Q8IWK8	40792_s_at
P55087	40793_s_at
AAA59995	40794_at
CAD30845	40794_at
P07288	40794_at
Q15096	40794_at
Q15098	40794_at
Q8IXI4	40794_at
Q8NCW4	40794_at
Q8WTQ8	40794_at
Q96A30	40794_at
Q10465	40795_at
Q10466	40795_at
Q15598	40795_at
Q8TCG8	40795_at
Q92761	40795_at
Q92762	40795_at
---	40796_at
O14672	40797_at
O14672	40798_s_at
Q9H910	40799_at
P23467	407_at
Q9H910	40800_at
Q8ND92	40801_at
Q8WU86	40801_at
Q96CZ4	40801_at
Q9NXQ1	40801_at
Q9P207	40801_at
Q9Y4N0	40801_at
Q8ND92	40802_at
Q8WU86	40802_at
Q96CZ4	40802_at
Q9NXQ1	40802_at
Q9P207	40802_at
Q9Y4N0	40802_at
Q8IWS2	40803_at
Q8N131	40803_at
Q96QV2	40803_at
---	40804_at
O43166	40805_at
O95321	40805_at
Q8N4K3	40805_at
Q9UNU4	40805_at
Q10469	40806_at
Q15345	40807_at
Q9BSM0	40807_at
Q9H822	40807_at
CAD62591	40808_at
P10645	40808_at
Q13425	40809_at
Q8IWH2	40810_at
Q92922	40810_at
Q8N380	40811_at
Q8TD15	40811_at
Q96JY2	40811_at
Q9Y4E5	40811_at
---	40812_at
---	40813_at
O60597	40814_at
P22304	40814_at
Q9BRM3	40814_at
O60597	40815_g_at
P22304	40815_g_at
Q9BRM3	40815_g_at
AAH46144	40816_at
Q13610	40816_at
Q9BV37	40816_at
Q02818	40817_at
Q96BA4	40817_at
Q14663	40818_at
Q9GZX8	40819_at
Q9Y5S9	40819_at
Q9GZX8	40820_at
Q9Y5S9	40820_at
P23526	40821_at
AAH01050	40822_at
Q12968	40822_at
AAH01050	40823_s_at
Q12968	40823_s_at
Q8NEK7	40824_at
Q9UIA9	40824_at
O00265	40825_at
Q9UPY8	40825_at
CAD61882	40826_at
CAD62578	40826_at
P27448	40826_at
P41252	40827_at
Q9P1N9	40827_at
Q14155	40828_at
Q8N3M1	40828_at
Q8N5D0	40829_at
Q9H8E2	40829_at
Q9NV87	40829_at
Q9UPW4	40829_at
AAH44584	40830_at
Q8NAZ5	40830_at
Q9NNZ3	40830_at
Q96EK5	40831_at
Q9BR89	40831_at
Q9ULE1	40831_at
Q9Y428	40831_at
Q8IZ65	40832_s_at
Q9H8Y6	40832_s_at
Q9HAJ1	40832_s_at
Q9NV52	40832_s_at
Q9Y3X5	40832_s_at
Q8IZ65	40833_r_at
Q9H8Y6	40833_r_at
Q9HAJ1	40833_r_at
Q9NV52	40833_r_at
Q9Y3X5	40833_r_at
BAA20760	40834_at
O15018	40834_at
Q9BXD4	40834_at
---	40835_at
Q8NA55	40836_s_at
Q04725	40837_at
O60281	40838_at
O95164	40839_at
P30405	40840_at
AAH41391	40841_at
AAL62460	40841_at
AAL62463	40841_at
O75410	40841_at
Q8IUJ2	40841_at
Q8IUJ3	40841_at
Q8IUJ4	40841_at
Q8IUJ5	40841_at
Q8IZG2	40841_at
Q8NEY7	40841_at
P09012	40842_at
O14713	40843_at
Q15015	40844_at
Q12906	40845_at
Q9NXX0	40845_at
Q12906	40846_g_at
Q9NXX0	40846_g_at
AAH44577	40847_at
O94851	40847_at
AAH44577	40848_g_at
O94851	40848_g_at
O14671	40849_s_at
O14919	40849_s_at
O43889	40849_s_at
Q96GK8	40849_s_at
Q14318	40850_at
Q15437	40851_r_at
Q8NHU6	40852_at
Q9UFF0	40852_at
Q9Y2M3	40852_at
Q9P241	40853_at
P22695	40854_at
Q8WW19	40855_at
Q9UFP6	40855_at
Q9UPU9	40855_at
P36955	40856_at
Q08265	40857_f_at
Q08266	40857_f_at
Q15226	40857_f_at
Q15402	40857_f_at
Q15403	40857_f_at
Q16557	40857_f_at
Q9BRW2	40857_f_at
AAH22338	40858_at
P11464	40858_at
Q15243	40858_at
Q16660	40858_at
Q8NBY8	40858_at
Q8NC17	40858_at
CAD62593	40859_at
CAD62609	40859_at
CAD66576	40859_at
Q8NCT6	40859_at
Q8NCZ3	40859_at
Q8TDE2	40859_at
Q9HAC9	40859_at
Q9Y5A0	40859_at
---	40860_s_at
Q15014	40861_at
Q8J026	40861_at
P12277	40862_i_at
P12277	40863_r_at
P15154	40864_at
Q13569	40865_at
Q8IUZ6	40865_at
Q9BPW8	40866_at
P30153	40867_at
Q8NB89	40867_at
Q96DH3	40867_at
Q9BWC3	40868_at
Q9NXG2	40868_at
AAH46643	40869_at
P78332	40869_at
AAH46643	40870_g_at
P78332	40870_g_at
---	40871_at
P14854	40872_at
Q8N5E9	40873_at
Q8WVA8	40873_at
Q92997	40873_at
Q9UG07	40873_at
Q96IP9	40874_at
Q9UKY7	40874_at
P08621	40875_s_at
Q15685	40875_s_at
Q9UFS1	40875_s_at
P46976	40876_at
Q8N5Y3	40876_at
O15093	40877_s_at
Q9H055	40877_s_at
O15093	40878_f_at
Q9H055	40878_f_at
O75181	40879_at
Q8TD16	40879_at
Q96FU2	40879_at
Q9BT84	40879_at
BAC54560	40880_r_at
O14918	40880_r_at
P51790	40880_r_at
P53396	40881_at
Q8N9C4	40881_at
O00748	40882_at
Q8IUP4	40882_at
Q8TCP8	40882_at
Q8NDH3	40883_at
Q8WV00	40883_at
Q96JR6	40883_at
Q8NDH3	40884_g_at
Q8WV00	40884_g_at
Q96JR6	40884_g_at
Q8NDH3	40885_s_at
Q8WV00	40885_s_at
Q96JR6	40885_s_at
AAH28674	40886_at
AAH38339	40886_at
AAO15302	40886_at
P04720	40886_at
Q8IUB0	40886_at
Q8TBL1	40886_at
Q96C29	40886_at
Q96CD8	40886_at
Q96EB3	40886_at
Q9NZS6	40886_at
AAH28674	40887_g_at
AAH38339	40887_g_at
AAO15302	40887_g_at
P04720	40887_g_at
Q8IUB0	40887_g_at
Q8TBL1	40887_g_at
Q96C29	40887_g_at
Q96CD8	40887_g_at
Q96EB3	40887_g_at
Q9NZS6	40887_g_at
---	40888_f_at
P04062	40889_at
Q16545	40889_at
Q9BWE2	40889_at
Q9BUU3	40890_at
Q14657	40891_f_at
Q8IZ78	40891_f_at
Q14657	40892_s_at
Q8IZ78	40892_s_at
CAB45708	40893_at
Q9P2R7	40893_at
Q9Y4T0	40893_at
Q9BRV8	40894_at
Q9H778	40894_at
Q9BRV8	40895_g_at
Q9H778	40895_g_at
P14859	40896_at
P16499	40897_at
Q13446	40898_at
Q13501	40898_at
Q9BRY4	40898_at
Q9BUV7	40898_at
Q9BVS6	40898_at
P08727	40899_at
Q96A53	40899_at
Q96FV1	40899_at
Q9P1Y3	40899_at
Q9P1Y4	40899_at
---	408_at
P35580	40900_at
Q12989	40900_at
Q16087	40900_at
Q9BWG0	40900_at
Q9UE82	40900_at
Q13033	40901_at
Q9H0M0	40902_at
O75787	40903_at
Q8NBP3	40903_at
Q8NG15	40903_at
Q96FV6	40903_at
Q96LB5	40903_at
Q9H2P8	40903_at
Q9UG89	40903_at
Q8N7F9	40904_at
Q8WWY3	40904_at
Q9H271	40904_at
Q9Y439	40904_at
Q8N7F9	40905_s_at
Q8WWY3	40905_s_at
Q9H271	40905_s_at
Q9Y439	40905_s_at
Q8WV14	40906_at
Q8IW91	40907_at
Q96MN0	40907_at
Q13619	40908_r_at
---	40909_at
P52907	40910_at
Q00306	40911_at
Q13855	40911_at
Q00306	40912_s_at
Q13855	40912_s_at
P23634	40913_at
P23634	40914_s_at
P06493	40915_r_at
Q9NWD9	40916_at
---	40917_at
---	40918_at
AAH19610	40919_at
Q96GE0	40919_at
Q9BWH1	40919_at
O60729	40920_at
O60730	40920_at
O60729	40921_at
O60730	40921_at
---	40922_at
---	40923_at
Q96EX2	40924_at
Q96SU5	40924_at
---	40925_at
P48029	40926_at
Q13032	40926_at
P48029	40927_at
Q13032	40927_at
Q8NC76	40928_at
Q9UG25	40928_at
Q9Y656	40928_at
Q9Y6I7	40928_at
Q8NC76	40929_at
Q9UG25	40929_at
Q9Y656	40929_at
Q9Y6I7	40929_at
Q9BR01	40930_at
Q9Y3A6	40931_at
Q9H020	40932_at
Q9H020	40933_f_at
Q8N7W8	40934_at
Q8NCK0	40934_at
Q96IA5	40934_at
Q8N7W8	40935_at
Q8NCK0	40935_at
Q96IA5	40935_at
Q9NZV1	40936_at
Q96BS9	40937_at
Q9BY12	40937_at
Q9H3D8	40937_at
Q9NT03	40937_at
Q9P274	40937_at
Q9Y256	40938_at
Q9Y256	40939_at
O95292	40940_at
O95292	40941_at
O95292	40942_g_at
Q8NCD1	40943_at
Q9H5J4	40943_at
O14901	40944_at
O14901	40945_at
Q9H9L3	40946_at
Q9H9L3	40947_at
AAH08100	40948_at
Q03395	40948_at
O43237	40949_at
Q8TAT3	40949_at
O43237	40950_at
Q8TAT3	40950_at
AAH36263	40951_at
AAH36263	40952_at
Q15417	40953_at
P54710	40954_at
AAH42921	40955_at
Q96BU3	40955_at
Q9HBN4	40955_at
Q12980	40956_at
Q9BTE2	40956_at
Q15022	40957_at
Q96BD9	40957_at
CAD66586	40958_at
O60339	40958_at
Q8TEF5	40958_at
Q96FU0	40958_at
Q9BT82	40958_at
CAD66586	40959_at
O60339	40959_at
Q8TEF5	40959_at
Q96FU0	40959_at
Q9BT82	40959_at
AAH45773	40960_at
P15291	40960_at
P51531	40961_at
Q8N9Q1	40961_at
P51531	40962_s_at
Q8N9Q1	40962_s_at
P78363	40963_at
P52789	40964_at
Q8WU87	40964_at
Q96DV7	40964_at
P51793	40965_at
Q9UEW8	40966_at
Q9UEW8	40967_at
O14543	40968_at
O14543	40969_at
Q8TC40	40970_at
Q92625	40971_at
P31751	40972_at
Q8TBE2	40972_at
Q8TEW0	40973_at
Q8TEW1	40973_at
Q8TEW2	40973_at
Q8TEW3	40973_at
Q96K28	40973_at
Q96RM6	40973_at
Q96RM7	40973_at
Q9BY57	40973_at
Q9BY58	40973_at
Q9HC48	40973_at
Q9NWL4	40973_at
Q9NYE6	40973_at
Q8N523	40974_at
Q9NNX4	40974_at
Q9UBB9	40974_at
Q8N523	40975_s_at
Q9NNX4	40975_s_at
Q9UBB9	40975_s_at
O60620	40976_at
Q9BVA0	40976_at
P51861	40977_f_at
P51861	40978_s_at
O95433	40979_at
Q9HCK8	40980_at
Q9HCK8	40981_at
Q8WUY5	40982_at
Q9NVT0	40982_at
Q9P2E6	40982_at
Q8WUY5	40983_s_at
Q9NVT0	40983_s_at
Q9P2E6	40983_s_at
Q9BVR6	40984_at
Q9UGJ1	40984_at
Q9BVR6	40985_g_at
Q9UGJ1	40985_g_at
Q9BVR6	40986_s_at
Q9UGJ1	40986_s_at
P11473	40987_at
AAH23507	40988_at
Q96I63	40988_at
Q96TA2	40988_at
Q9UMR9	40988_at
Q9Y2Q2	40988_at
O60628	40989_at
O60628	40990_at
O75446	40991_at
O75446	40992_s_at
O75446	40993_r_at
P34947	40994_at
Q8IU72	40995_at
Q8TCR7	40995_at
Q8IU72	40996_s_at
Q8TCR7	40996_s_at
Q12852	40997_at
Q8WWP6	40998_at
Q93074	40998_at
Q8WWP6	40999_at
Q93074	40999_at
P27348	409_at
Q9UP48	409_at
O00409	41000_at
Q9Y2J0	41001_at
AAH09684	41002_at
AAH33611	41002_at
O15375	41002_at
Q9NQP4	41003_at
Q13472	41004_at
P53708	41005_at
---	41006_at
Q8IVM1	41007_at
Q8TDC0	41007_at
Q9H989	41008_at
Q9Y6X4	41008_at
Q9BYT9	41009_at
O96003	41010_at
O95636	41011_i_at
Q8IXK6	41011_i_at
Q8TAA4	41011_i_at
Q8WZA2	41011_i_at
O95636	41012_r_at
Q8IXK6	41012_r_at
Q8TAA4	41012_r_at
Q8WZA2	41012_r_at
Q8IW00	41013_at
Q99697	41014_s_at
AAH37303	41015_at
Q13131	41015_at
Q96E92	41015_at
---	41016_at
AAH44226	41017_at
Q13203	41017_at
Q9BUJ0	41018_at
Q9Y3T7	41018_at
Q13371	41019_at
AAH05815	41020_at
P16519	41020_at
Q8IWA8	41020_at
P43304	41021_s_at
Q8WUQ0	41021_s_at
Q9HAP9	41021_s_at
P43304	41022_r_at
Q8WUQ0	41022_r_at
Q9HAP9	41022_r_at
P07357	41023_at
P15421	41024_f_at
P15421	41025_r_at
P06028	41026_f_at
Q12832	41026_f_at
---	41027_at
Q15413	41028_at
Q16560	41029_at
AAH46460	41030_at
Q92949	41030_at
AAH46356	41031_at
Q99983	41031_at
Q92824	41032_at
Q96EP4	41032_at
P51523	41033_at
O00204	41034_s_at
O00205	41034_s_at
O94873	41035_at
O95517	41036_at
Q8N5Z5	41036_at
Q96G52	41036_at
Q15561	41037_at
Q8NEV5	41037_at
Q96BK2	41037_at
P19878	41038_at
Q8NFC7	41038_at
Q9BV51	41038_at
O95922	41039_at
Q9BR27	41039_at
P78345	41040_at
Q8NHS8	41040_at
Q9BS83	41040_at
Q13402	41041_s_at
Q13402	41042_r_at
O60248	41043_at
Q8N1Y0	41044_at
Q8TBP9	41044_at
Q96DN5	41044_at
Q8WVN6	41045_at
Q14202	41046_s_at
Q96E26	41046_s_at
Q9BUW7	41047_at
Q13794	41048_at
Q8N589	41048_at
P35568	41049_at
Q15542	41050_at
Q99598	41051_at
O00555	41052_s_at
O95387	41052_s_at
Q9NS88	41052_s_at
Q9NS89	41052_s_at
O95873	41053_at
Q9UMP7	41053_at
O14526	41054_at
Q8IW22	41054_at
O15069	41055_at
Q9NPD0	41056_at
Q9Y431	41056_at
Q9NPJ3	41057_at
Q9NPJ3	41058_g_at
O95100	41059_at
Q9P0F3	41059_at
Q9UBK4	41059_at
Q9UGN4	41059_at
Q9UMS9	41059_at
Q9UMT0	41059_at
AAH35498	41060_at
P24864	41060_at
O00291	41061_at
Q8N1U6	41061_at
Q8TDA4	41061_at
Q9BSM1	41062_at
Q9BSM1	41063_g_at
Q9BSM1	41064_at
Q15653	41065_at
Q96BJ7	41065_at
Q96LS1	41065_at
O75556	41066_at
O14717	41067_at
O14721	41068_at
O60631	41068_at
Q96FN2	41068_at
O75829	41069_at
Q8TAY6	41069_at
Q99551	41070_r_at
P20155	41071_at
P56539	41072_at
O75473	41073_at
O75473	41074_at
O75969	41075_at
O75712	41076_at
O60290	41077_at
Q14163	41078_at
Q8IXZ2	41078_at
Q8N4E2	41078_at
O60263	41079_at
O75906	41079_at
Q9UER8	41079_at
Q9UHC3	41079_at
Q9UHC4	41079_at
Q96PR7	41080_at
AAH28201	41081_at
O43683	41081_at
P52198	41082_at
Q8WVD7	41082_at
Q96B54	41083_at
Q96B54	41084_at
CAD62358	41085_at
P56282	41085_at
O76081	41086_at
P56178	41087_at
P08910	41088_at
Q8TC79	41088_at
P23634	41089_at
Q01814	41090_s_at
Q12830	41091_at
Q9H5E0	41091_at
Q9UIG2	41091_at
P07864	41092_at
Q14982	41093_at
P12273	41094_at
P18074	41095_at
P05109	41096_at
Q15554	41097_at
CAD89973	41098_at
Q9Y4G0	41098_at
P49916	41099_at
Q96DF0	41099_at
AAM50092	410_s_at
P13862	410_s_at
Q9Y2G2	41100_at
AAH41338	41101_at
Q92562	41101_at
Q92917	41102_at
Q9BQA8	41102_at
P55201	41103_at
Q8TCM6	41103_at
AAH12589	41104_at
O43927	41104_at
P55196	41105_s_at
Q8NB23	41105_s_at
Q96C95	41105_s_at
Q9NSN7	41105_s_at
Q9UM08	41105_s_at
Q9Y6Z5	41105_s_at
AAH15337	41106_at
O15554	41106_at
O15079	41107_at
Q8IYI3	41107_at
O43824	41108_at
Q8N2Q6	41108_at
P04003	41109_at
Q93034	41110_at
O15382	41111_at
Q9BTB6	41111_at
O60304	41112_at
Q8N4Z8	41112_at
Q96CQ8	41112_at
Q9BTG0	41112_at
O60304	41113_at
Q8N4Z8	41113_at
Q96CQ8	41113_at
Q9BTG0	41113_at
Q8NDG1	41114_at
Q96B94	41114_at
Q9BYE8	41114_at
Q9NT11	41114_at
BAA34454	41115_s_at
Q9UJK0	41115_s_at
BAA34454	41116_at
Q9UJK0	41116_at
O00272	41117_s_at
O00556	41117_s_at
Q15599	41117_s_at
Q96GB2	41118_at
Q9H8H1	41118_at
---	41119_f_at
P48728	41120_at
Q96IG6	41120_at
Q8NDH3	41121_at
Q8WV00	41121_at
Q96JR6	41121_at
O60341	41122_at
Q8IXK4	41122_at
Q8NDP6	41122_at
Q8TAZ3	41122_at
Q96AW4	41122_at
AAH34961	41123_s_at
Q13822	41123_s_at
AAH34961	41124_r_at
Q13822	41124_r_at
AAH34961	41125_r_at
Q13822	41125_r_at
AAH26216	41126_at
P43007	41126_at
Q9P2X2	41126_at
AAH26216	41127_at
P43007	41127_at
Q9P2X2	41127_at
Q8IXX5	41128_at
Q96E06	41128_at
Q15055	41129_at
O75759	41130_at
O75760	41130_at
Q9BT47	41130_at
Q9H6Z4	41130_at
Q9UG74	41130_at
P55795	41131_f_at
P55795	41132_r_at
Q13283	41133_at
Q9Y2H0	41134_at
P02404	41135_at
P05067	41136_s_at
Q16014	41136_s_at
Q16019	41136_s_at
Q16020	41136_s_at
Q8WZ99	41136_s_at
O60237	41137_at
Q8N179	41137_at
Q9HCB7	41137_at
Q9HCB8	41137_at
AAH02584	41138_at
AAH03147	41138_at
AAH10109	41138_at
AAH21620	41138_at
AAH24310	41138_at
P14209	41138_at
Q8IZ84	41139_at
Q8WY92	41139_at
Q8WZ35	41139_at
Q96DF4	41139_at
Q96GR3	41139_at
Q9UID3	41139_at
Q9Y5V3	41139_at
P38484	41140_at
O43422	41141_at
AAH09001	41142_at
P55809	41142_at
AAH00454	41143_at
AAH08597	41143_at
AAH11834	41143_at
P02593	41143_at
Q96HY3	41143_at
AAH00454	41144_g_at
AAH08597	41144_g_at
AAH11834	41144_g_at
P02593	41144_g_at
Q96HY3	41144_g_at
O94988	41145_at
P09874	41146_at
Q8IUZ9	41146_at
Q96P95	41146_at
Q8ND75	41147_at
Q9BUE6	41147_at
Q9BZR2	41147_at
P15516	41148_at
Q96IC2	41149_at
Q96MB1	41149_at
Q9BXH9	41149_at
Q9H0K2	41149_at
Q9NSM2	41149_at
Q9H488	41150_r_at
Q15733	41151_at
Q9BT40	41151_at
Q9NPJ5	41151_at
Q9P2R5	41151_at
AAH31015	41152_f_at
P09896	41152_f_at
P35221	41153_f_at
Q12795	41153_f_at
Q8N1C0	41153_f_at
P35221	41154_r_at
Q12795	41154_r_at
Q8N1C0	41154_r_at
P35221	41155_at
Q12795	41155_at
Q8N1C0	41155_at
P35221	41156_g_at
Q12795	41156_g_at
Q8N1C0	41156_g_at
P54727	41157_at
Q8WUB0	41157_at
Q96B98	41157_at
AAH02665	41158_at
P06905	41158_at
Q00610	41159_at
AAH43619	41160_at
O95983	41160_at
Q8WV36	41160_at
Q9UER7	41161_at
AAH22061	41162_at
O15355	41162_at
Q96IN7	41162_at
Q8N2D9	41163_at
Q9UMB6	41163_at
Q9Y3Q3	41163_at
CAD61894	41164_at
CAD62627	41164_at
P01871	41164_at
P20769	41164_at
Q8WUK1	41164_at
Q8WUX4	41164_at
Q96AA6	41164_at
Q96BB9	41164_at
Q96EY0	41164_at
Q96GA6	41164_at
Q9BQB8	41164_at
Q9BU10	41164_at
Q9UGP3	41164_at
Q9UL73	41164_at
Q9UL90	41164_at
Q9UL93	41164_at
Q9Y298	41164_at
Q9Y509	41164_at
CAD61894	41165_g_at
CAD62627	41165_g_at
P01871	41165_g_at
P20769	41165_g_at
Q8WUK1	41165_g_at
Q8WUX4	41165_g_at
Q96AA6	41165_g_at
Q96BB9	41165_g_at
Q96EY0	41165_g_at
Q96GA6	41165_g_at
Q9BQB8	41165_g_at
Q9BU10	41165_g_at
Q9UGP3	41165_g_at
Q9UL73	41165_g_at
Q9UL90	41165_g_at
Q9UL93	41165_g_at
Q9Y298	41165_g_at
Q9Y509	41165_g_at
CAD61894	41166_at
CAD62627	41166_at
P01871	41166_at
P20769	41166_at
Q8WUK1	41166_at
Q8WUX4	41166_at
Q96AA6	41166_at
Q96BB9	41166_at
Q96EY0	41166_at
Q96GA6	41166_at
Q9BQB8	41166_at
Q9BU10	41166_at
Q9UGP3	41166_at
Q9UL73	41166_at
Q9UL90	41166_at
Q9UL93	41166_at
Q9Y298	41166_at
Q9Y509	41166_at
AAH41071	41167_at
Q00007	41167_at
O15533	41168_at
Q03405	41169_at
Q9BWT0	41169_at
AAH46137	41170_at
O75152	41170_at
Q8IWI8	41170_at
CAD61943	41171_at
Q9UL46	41171_at
Q8TC12	41172_at
Q9NRW0	41172_at
Q9Y391	41172_at
---	41173_at
O14715	41174_at
Q99666	41174_at
Q9H0B2	41174_at
Q13951	41175_at
Q9HCT2	41175_at
Q8N3U7	41176_at
Q8NF37	41176_at
Q8WUL8	41176_at
Q9BUK3	41176_at
Q9GZW6	41176_at
Q8N3U7	41177_at
Q8NF37	41177_at
Q8WUL8	41177_at
Q9BUK3	41177_at
Q9GZW6	41177_at
P39026	41178_at
Q8TDH2	41178_at
Q9Y674	41178_at
Q8ND05	41179_at
